walk_length,in_giant_component,started_in_2core,distinct_sites,is_retroceding,c
450,True,True,343,False,18
1799,True,True,790,False,18
606,True,True,424,False,18
520,True,True,388,False,18
453,True,True,351,False,18
154,True,True,137,False,18
246,True,True,208,False,18
357,True,True,270,False,18
964,True,True,597,False,18
1730,True,True,794,False,18
2,True,True,2,True,18
2,True,True,2,True,18
348,True,True,281,False,18
1572,True,True,764,False,18
531,True,True,389,False,18
571,True,True,407,False,18
2016,True,True,834,False,18
116,True,True,101,False,18
2871,True,True,929,False,18
2167,True,True,854,False,18
383,True,True,296,False,18
1321,True,True,701,False,18
3,True,True,3,False,18
12,True,True,11,False,18
999,True,True,593,False,18
462,True,True,357,False,18
306,True,True,252,False,18
498,True,True,359,False,18
3707,True,True,958,False,18
1398,True,True,723,False,18
412,True,True,320,False,18
1532,True,True,734,False,18
709,True,True,472,False,18
1847,True,True,809,False,18
1950,True,True,838,False,18
1206,True,True,686,False,18
2116,True,True,857,False,18
2068,True,True,837,False,18
2245,True,True,886,False,18
1090,True,True,635,False,18
3241,True,True,935,False,18
1257,True,True,686,False,18
4182,True,True,972,False,18
1211,True,True,663,False,18
512,True,True,385,False,18
87,True,True,78,False,18
948,True,True,583,False,18
2926,True,True,926,False,18
193,True,True,162,False,18
425,True,True,321,False,18
805,True,True,529,False,18
2,True,True,2,True,18
567,True,True,417,False,18
431,True,True,315,False,18
674,True,True,470,False,18
246,True,True,212,False,18
1367,True,True,724,False,18
765,True,True,508,False,18
2,True,True,2,True,18
1720,True,True,786,False,18
202,True,True,174,False,18
1458,True,True,747,False,18
2172,True,True,869,False,18
1459,True,True,739,False,18
3827,True,True,950,False,18
70,True,True,62,False,18
1073,True,True,611,False,18
1273,True,True,683,False,18
516,True,True,378,False,18
2527,True,True,899,False,18
2266,True,True,877,False,18
2877,True,True,924,False,18
602,True,True,427,False,18
149,True,True,131,False,18
1093,True,True,637,False,18
1596,True,True,749,False,18
194,True,True,170,False,18
860,True,True,551,False,18
4,True,True,3,True,18
232,True,True,192,False,18
1346,True,True,713,False,18
130,True,True,121,False,18
2,True,True,2,True,18
218,True,True,182,False,18
3569,True,True,962,False,18
87,True,True,78,False,18
5837,True,True,987,False,18
361,True,True,298,False,18
55,True,True,49,False,18
1133,True,True,645,False,18
123,True,True,103,False,18
71,True,True,62,False,18
25,True,True,25,False,18
2323,True,True,869,False,18
4418,True,True,983,False,18
2491,True,True,887,False,18
409,True,True,327,False,18
1902,True,True,816,False,18
1752,True,True,774,False,18
5753,True,True,987,False,18
194,True,True,174,False,18
307,True,True,261,False,18
1999,True,True,827,False,18
2,True,True,2,True,18
2506,True,True,876,False,18
672,True,True,456,False,18
543,True,True,404,False,18
1655,True,True,786,False,18
1848,True,True,812,False,18
125,True,True,113,False,18
112,True,True,107,False,18
685,True,True,475,False,18
1223,True,True,669,False,18
2,True,True,2,True,18
2,True,True,2,True,18
887,True,True,544,False,18
19,True,True,19,False,18
298,True,True,255,False,18
2518,True,True,911,False,18
625,True,True,440,False,18
38,True,True,34,False,18
92,True,True,85,False,18
192,True,True,166,False,18
9857,True,True,999,False,18
57,True,True,50,False,18
1597,True,True,770,False,18
2783,True,True,908,False,18
3858,True,True,967,False,18
538,True,True,408,False,18
1258,True,True,689,False,18
1732,True,True,788,False,18
134,True,True,119,False,18
687,True,True,462,False,18
1468,True,True,732,False,18
148,True,True,129,False,18
990,True,True,594,False,18
474,True,True,353,False,18
530,True,True,385,False,18
776,True,True,506,False,18
530,True,True,381,False,18
1945,True,True,835,False,18
1070,True,True,626,False,18
707,True,True,491,False,18
595,True,True,417,False,18
55,True,True,50,False,18
567,True,True,393,False,18
804,True,True,540,False,18
175,True,True,156,False,18
4879,True,True,984,False,18
572,True,True,409,False,18
1004,True,True,596,False,18
500,True,True,377,False,18
2111,True,True,844,False,18
99,True,True,93,False,18
246,True,True,202,False,18
1119,True,True,653,False,18
643,True,True,436,False,18
367,True,True,290,False,18
3613,True,True,943,False,18
460,True,True,354,False,18
257,True,True,217,False,18
31,True,True,30,False,18
2510,True,True,883,False,18
363,True,True,290,False,18
397,True,True,301,False,18
228,True,True,194,False,18
605,True,True,421,False,18
569,True,True,408,False,18
24,True,True,23,False,18
111,True,True,95,False,18
2814,True,True,930,False,18
64,True,True,63,False,18
300,True,True,243,False,18
1363,True,True,727,False,18
171,True,True,138,False,18
82,True,True,73,False,18
475,True,True,364,False,18
281,True,True,231,False,18
797,True,True,520,False,18
777,True,True,511,False,18
45,True,True,42,False,18
1184,True,True,652,False,18
784,True,True,512,False,18
1083,True,True,653,False,18
64,True,True,59,False,18
2961,True,True,920,False,18
516,True,True,379,False,18
2970,True,True,934,False,18
125,True,True,113,False,18
190,True,True,152,False,18
867,True,True,537,False,18
95,True,True,86,False,18
510,True,True,388,False,18
1476,True,True,724,False,18
300,True,True,244,False,18
1088,True,True,636,False,18
3909,True,True,964,False,18
764,True,True,505,False,18
70,True,True,65,False,18
1069,True,True,624,False,18
39,True,True,36,False,18
224,True,True,185,False,18
583,True,True,407,False,18
1133,True,True,643,False,18
1878,True,True,821,False,18
3183,True,True,927,False,18
1785,True,True,798,False,18
2647,True,True,905,False,18
799,True,True,540,False,18
2,True,True,2,True,18
3520,True,True,956,False,18
179,True,True,160,False,18
1031,True,True,617,False,18
45,True,True,41,False,18
894,True,True,558,False,18
197,True,True,161,False,18
753,True,True,500,False,18
1126,True,True,644,False,18
389,True,True,283,False,18
411,True,True,329,False,18
852,True,True,538,False,18
228,True,True,189,False,18
2121,True,True,844,False,18
2513,True,True,888,False,18
4332,True,True,978,False,18
2439,True,True,879,False,18
1276,True,True,707,False,18
1873,True,True,801,False,18
118,True,True,100,False,18
1640,True,True,779,False,18
1183,True,True,668,False,18
1885,True,True,823,False,18
980,True,True,591,False,18
2444,True,True,895,False,18
56,True,True,48,False,18
476,True,True,348,False,18
2864,True,True,919,False,18
1117,True,True,655,False,18
417,True,True,318,False,18
540,True,True,394,False,18
135,True,True,123,False,18
1927,True,True,828,False,18
24,True,True,22,False,18
612,True,True,444,False,18
414,True,True,319,False,18
192,True,True,167,False,18
213,True,True,180,False,18
1185,True,True,653,False,18
497,True,True,357,False,18
1323,True,True,707,False,18
19,True,True,18,False,18
303,True,True,245,False,18
1671,True,True,770,False,18
549,True,True,400,False,18
232,True,True,208,False,18
940,True,True,573,False,18
174,True,True,147,False,18
190,True,True,164,False,18
169,True,True,155,False,18
2126,True,True,859,False,18
2378,True,True,883,False,18
42,True,True,41,False,18
1670,True,True,799,False,18
2165,True,True,871,False,18
1487,True,True,737,False,18
179,True,True,152,False,18
233,True,True,203,False,18
2,True,True,2,True,18
2975,True,True,928,False,18
560,True,True,405,False,18
862,True,True,552,False,18
650,True,True,461,False,18
1776,True,True,787,False,18
1010,True,True,597,False,18
2277,True,True,872,False,18
780,True,True,521,False,18
328,True,True,274,False,18
802,True,True,530,False,18
1997,True,True,820,False,18
4593,True,True,974,False,18
126,True,True,110,False,18
36,True,True,34,False,18
350,True,True,278,False,18
28,True,True,26,False,18
1137,True,True,645,False,18
4315,True,True,971,False,18
526,True,True,379,False,18
709,True,True,481,False,18
659,True,True,459,False,18
656,True,True,453,False,18
355,True,True,279,False,18
555,True,True,386,False,18
2,True,True,2,True,18
1057,True,True,611,False,18
169,True,True,151,False,18
601,True,True,437,False,18
113,True,True,99,False,18
420,True,True,335,False,18
1357,True,True,689,False,18
2019,True,True,838,False,18
893,True,True,553,False,18
92,True,True,89,False,18
46,True,True,43,False,18
2373,True,True,887,False,18
433,True,True,340,False,18
591,True,True,438,False,18
563,True,True,414,False,18
143,True,True,124,False,18
1873,True,True,811,False,18
1576,True,True,758,False,18
386,True,True,310,False,18
7396,True,True,997,False,18
663,True,True,458,False,18
3341,True,True,953,False,18
1086,True,True,613,False,18
1107,True,True,642,False,18
1933,True,True,829,False,18
514,True,True,383,False,18
34,True,True,32,False,18
1034,True,True,592,False,18
1214,True,True,683,False,18
509,True,True,373,False,18
3321,True,True,954,False,18
1702,True,True,773,False,18
729,True,True,498,False,18
22,True,True,14,False,18
1839,True,True,799,False,18
1351,True,True,696,False,18
2355,True,True,870,False,18
1146,True,True,642,False,18
2,True,True,2,True,18
503,True,True,372,False,18
2811,True,True,918,False,18
316,True,True,270,False,18
1011,True,True,602,False,18
5144,True,True,991,False,18
383,True,True,303,False,18
2216,True,True,858,False,18
1668,True,True,772,False,18
1560,True,True,743,False,18
1477,True,True,746,False,18
3126,True,True,942,False,18
1837,True,True,804,False,18
381,True,True,286,False,18
298,True,True,247,False,18
2016,True,True,845,False,18
100,True,True,89,False,18
302,True,True,251,False,18
185,True,True,157,False,18
1350,True,True,713,False,18
5527,True,True,989,False,18
755,True,True,503,False,18
251,True,True,204,False,18
2,True,True,2,True,18
2591,True,True,915,False,18
407,True,True,314,False,18
2684,True,True,902,False,18
747,True,True,497,False,18
642,True,True,447,False,18
3508,True,True,949,False,18
57,True,True,53,False,18
711,True,True,477,False,18
989,True,True,603,False,18
1006,True,True,603,False,18
38,True,True,35,False,18
380,True,True,293,False,18
272,True,True,217,False,18
1094,True,True,629,False,18
308,True,True,240,False,18
365,True,True,298,False,18
667,True,True,448,False,18
565,True,True,418,False,18
1462,True,True,717,False,18
2,True,True,2,True,18
1143,True,True,653,False,18
255,True,True,220,False,18
5311,True,True,987,False,18
1719,True,True,790,False,18
1034,True,True,621,False,18
3151,True,True,940,False,18
2,True,True,2,True,18
302,True,True,253,False,18
2,True,True,2,True,18
2,True,True,2,True,18
139,True,True,125,False,18
505,True,True,387,False,18
698,True,True,472,False,18
1505,True,True,736,False,18
104,True,True,95,False,18
532,True,True,381,False,18
640,True,True,454,False,18
1564,True,True,759,False,18
2,True,True,2,True,18
402,True,True,320,False,18
473,True,True,360,False,18
574,True,True,432,False,18
428,True,True,331,False,18
3400,True,True,943,False,18
155,True,True,130,False,18
46,True,True,44,False,18
81,True,True,72,False,18
21,True,True,20,False,18
460,True,True,343,False,18
3931,True,True,957,False,18
2652,True,True,899,False,18
1566,True,True,755,False,18
480,True,True,348,False,18
1681,True,True,771,False,18
169,True,True,147,False,18
1999,True,True,844,False,18
1275,True,True,686,False,18
436,True,True,341,False,18
2370,True,True,863,False,18
2,True,True,2,True,18
1420,True,True,720,False,18
298,True,True,243,False,18
1696,True,True,768,False,18
597,True,True,428,False,18
708,True,True,492,False,18
4,True,True,3,True,18
562,True,True,394,False,18
916,True,True,565,False,18
132,True,True,116,False,18
3694,True,True,957,False,18
160,True,True,143,False,18
564,True,True,415,False,18
1323,True,True,751,False,18
361,True,True,285,False,18
370,True,True,278,False,18
316,True,True,258,False,18
2589,True,True,881,False,18
780,True,True,523,False,18
467,True,True,357,False,18
560,True,True,400,False,18
1119,True,True,640,False,18
1738,True,True,792,False,18
4456,True,True,972,False,18
304,True,True,247,False,18
52,True,True,49,False,18
51,True,True,46,False,18
324,True,True,266,False,18
2,True,True,2,True,18
1008,True,True,613,False,18
1565,True,True,759,False,18
817,True,True,533,False,18
741,True,True,489,False,18
337,True,True,268,False,18
4357,True,True,981,False,18
95,True,True,83,False,18
51,True,True,43,False,18
430,True,True,327,False,18
9080,True,True,999,False,18
698,True,True,474,False,18
92,True,True,83,False,18
538,True,True,383,False,18
914,True,True,566,False,18
2,True,True,2,True,18
142,True,True,120,False,18
2462,True,True,874,False,18
1235,True,True,673,False,18
1189,True,True,687,False,18
688,True,True,473,False,18
1210,True,True,677,False,18
625,True,True,442,False,18
95,True,True,90,False,18
8,True,True,8,False,18
119,True,True,110,False,18
2,True,True,2,True,18
1238,True,True,678,False,18
697,True,True,472,False,18
666,True,True,460,False,18
816,True,True,503,False,18
2854,True,True,932,False,18
692,True,True,470,False,18
6843,True,True,997,False,18
1671,True,True,764,False,18
1861,True,True,823,False,18
204,True,True,173,False,18
244,True,True,205,False,18
412,True,True,328,False,18
1644,True,True,780,False,18
48,True,True,46,False,18
339,True,True,287,False,18
1127,True,True,642,False,18
3374,True,True,955,False,18
2876,True,True,921,False,18
345,True,True,281,False,18
771,True,True,519,False,18
1446,True,True,722,False,18
576,True,True,414,False,18
123,True,True,111,False,18
1588,True,True,766,False,18
458,True,True,345,False,18
894,True,True,561,False,18
1201,True,True,648,False,18
1632,True,True,768,False,18
861,True,True,544,False,18
2,True,True,2,True,18
145,True,True,132,False,18
1545,True,True,775,False,18
427,True,True,333,False,18
2540,True,True,893,False,18
29,True,True,27,False,18
464,True,True,353,False,18
776,True,True,513,False,18
398,True,True,306,False,18
553,True,True,397,False,18
958,True,True,584,False,18
2296,True,True,871,False,18
140,True,True,122,False,18
232,True,True,200,False,18
378,True,True,283,False,18
408,True,True,318,False,18
140,True,True,126,False,18
1339,True,True,709,False,18
354,True,True,275,False,18
508,True,True,365,False,18
259,True,True,225,False,18
3445,True,True,960,False,18
681,True,True,480,False,18
2,True,True,2,True,18
679,True,True,455,False,18
1334,True,True,714,False,18
2,True,True,2,True,18
1494,True,True,738,False,18
192,True,True,161,False,18
748,True,True,504,False,18
1240,True,True,690,False,18
840,True,True,549,False,18
2702,True,True,903,False,18
811,True,True,517,False,18
479,True,True,345,False,18
80,True,True,75,False,18
3433,True,True,946,False,18
478,True,True,364,False,18
1096,True,True,615,False,18
626,True,True,446,False,18
461,True,True,347,False,18
1769,True,True,794,False,18
47,True,True,45,False,18
269,True,True,226,False,18
1599,True,True,756,False,18
649,True,True,463,False,18
758,True,True,504,False,18
205,True,True,182,False,18
2143,True,True,834,False,18
1463,True,True,746,False,18
1654,True,True,768,False,18
3187,True,True,938,False,18
48,True,True,42,False,18
1367,True,True,718,False,18
2162,True,True,849,False,18
411,True,True,314,False,18
198,True,True,170,False,18
439,True,True,340,False,18
101,True,True,93,False,18
111,True,True,98,False,18
248,True,True,210,False,18
1056,True,True,644,False,18
2,True,True,2,True,18
748,True,True,506,False,18
1094,True,True,641,False,18
1374,True,True,715,False,18
57,True,True,55,False,18
43,True,True,42,False,18
135,True,True,121,False,18
276,True,True,220,False,18
1497,True,True,756,False,18
441,True,True,340,False,18
695,True,True,467,False,18
2,True,True,2,True,18
834,True,True,552,False,18
15,True,True,15,False,18
2,True,True,2,True,18
401,True,True,303,False,18
650,True,True,454,False,18
2743,True,True,910,False,18
2378,True,True,874,False,18
903,True,True,554,False,18
1678,True,True,769,False,18
291,True,True,224,False,18
1278,True,True,677,False,18
331,True,True,262,False,18
2,True,True,2,True,18
363,True,True,292,False,18
2737,True,True,910,False,18
1183,True,True,658,False,18
1007,True,True,617,False,18
164,True,True,136,False,18
1102,True,True,643,False,18
568,True,True,414,False,18
195,True,True,167,False,18
618,True,True,447,False,18
3042,True,True,944,False,18
2460,True,True,883,False,18
20,True,True,19,False,18
117,True,True,107,False,18
1425,True,True,720,False,18
2757,True,True,897,False,18
413,True,True,319,False,18
429,True,True,343,False,18
842,True,True,550,False,18
321,True,True,273,False,18
1731,True,True,793,False,18
122,True,True,109,False,18
729,True,True,477,False,18
2505,True,True,898,False,18
9,True,True,8,False,18
2784,True,True,906,False,18
281,True,True,240,False,18
3678,True,True,957,False,18
1460,True,True,743,False,18
1590,True,True,774,False,18
746,True,True,491,False,18
619,True,True,430,False,18
663,True,True,446,False,18
2535,True,True,914,False,18
1505,True,True,751,False,18
2,True,True,2,True,18
967,True,True,565,False,18
2400,True,True,878,False,18
3016,True,True,929,False,18
1943,True,True,837,False,18
807,True,True,526,False,18
53,True,True,50,False,18
398,True,True,312,False,18
2778,True,True,919,False,18
2,True,True,2,True,18
2,True,True,2,True,18
407,True,True,325,False,18
953,True,True,589,False,18
249,True,True,204,False,18
4139,True,True,969,False,18
2002,True,True,840,False,18
1021,True,True,625,False,18
222,True,True,195,False,18
569,True,True,413,False,18
751,True,True,488,False,18
1470,True,True,731,False,18
2451,True,True,889,False,18
2395,True,True,892,False,18
670,True,True,458,False,18
1122,True,True,649,False,18
563,True,True,427,False,18
2837,True,True,917,False,18
301,True,True,248,False,18
278,True,True,230,False,18
314,True,True,252,False,18
898,True,True,577,False,18
439,True,True,341,False,18
814,True,True,533,False,18
180,True,True,155,False,18
971,True,True,604,False,18
197,True,True,169,False,18
1334,True,True,701,False,18
1272,True,True,701,False,18
2097,True,True,835,False,18
1582,True,True,770,False,18
259,True,True,220,False,18
841,True,True,544,False,18
128,True,True,114,False,18
17,True,True,17,False,18
2,True,True,2,True,18
1871,True,True,820,False,18
418,True,True,327,False,18
280,True,True,231,False,18
64,True,True,58,False,18
1139,True,True,662,False,18
305,True,True,249,False,18
963,True,True,585,False,18
321,True,True,255,False,18
429,True,True,327,False,18
2821,True,True,918,False,18
2693,True,True,903,False,18
758,True,True,513,False,18
77,True,True,71,False,18
671,True,True,443,False,18
1687,True,True,783,False,18
268,True,True,221,False,18
1245,True,True,675,False,18
1292,True,True,692,False,18
2,True,True,2,True,18
1523,True,True,753,False,18
1243,True,True,664,False,18
1048,True,True,614,False,18
341,True,True,268,False,18
2,True,True,2,True,18
596,True,True,418,False,18
622,True,True,459,False,18
2148,True,True,835,False,18
1615,True,True,761,False,18
1914,True,True,812,False,18
918,True,True,577,False,18
457,True,True,346,False,18
161,True,True,141,False,18
664,True,True,470,False,18
322,True,True,264,False,18
4,True,True,3,True,18
1558,True,True,758,False,18
3963,True,True,970,False,18
281,True,True,232,False,18
1688,True,True,769,False,18
895,True,True,561,False,18
333,True,True,268,False,18
2,True,True,2,True,18
189,True,True,164,False,18
475,True,True,355,False,18
387,True,True,304,False,18
1156,True,True,665,False,18
885,True,True,562,False,18
132,True,True,117,False,18
88,True,True,80,False,18
7644,True,True,998,False,18
1470,True,True,752,False,18
1393,True,True,720,False,18
233,True,True,200,False,18
544,True,True,420,False,18
1076,True,True,645,False,18
2487,True,True,882,False,18
2608,True,True,898,False,18
182,True,True,154,False,18
19,True,True,18,False,18
1175,True,True,666,False,18
2528,True,True,882,False,18
20,True,True,18,False,18
1284,True,True,689,False,18
1580,True,True,746,False,18
1322,True,True,669,False,18
943,True,True,579,False,18
454,True,True,330,False,18
601,True,True,428,False,18
617,True,True,445,False,18
2685,True,True,921,False,18
2,True,True,2,True,18
2,True,True,2,True,18
1631,True,True,776,False,18
409,True,True,313,False,18
1157,True,True,656,False,18
64,True,True,58,False,18
364,True,True,286,False,18
276,True,True,226,False,18
828,True,True,530,False,18
1376,True,True,710,False,18
174,True,True,156,False,18
3219,True,True,937,False,18
590,True,True,433,False,18
673,True,True,474,False,18
102,True,True,92,False,18
89,True,True,78,False,18
187,True,True,154,False,18
165,True,True,151,False,18
516,True,True,384,False,18
877,True,True,557,False,18
2901,True,True,920,False,18
2,True,True,2,True,18
2,True,True,2,True,18
1388,True,True,716,False,18
1424,True,True,729,False,18
2708,True,True,892,False,18
1410,True,True,710,False,18
266,True,True,221,False,18
1550,True,True,751,False,18
1250,True,True,679,False,18
686,True,True,465,False,18
700,True,True,464,False,18
403,True,True,291,False,18
654,True,True,474,False,18
1874,True,True,811,False,18
434,True,True,336,False,18
38,True,True,36,False,18
219,True,True,175,False,18
1307,True,True,720,False,18
692,True,True,464,False,18
105,True,True,95,False,18
1057,True,True,614,False,18
144,True,True,126,False,18
311,True,True,258,False,18
2255,True,True,878,False,18
2330,True,True,871,False,18
200,True,True,160,False,18
2,True,True,2,True,18
1551,True,True,770,False,18
27,True,True,26,False,18
400,True,True,312,False,18
185,True,True,156,False,18
1768,True,True,780,False,18
2399,True,True,885,False,18
2,True,True,2,True,18
2845,True,True,923,False,18
526,True,True,406,False,18
5,True,True,5,False,18
2977,True,True,925,False,18
5232,True,True,987,False,18
1105,True,True,667,False,18
1456,True,True,737,False,18
1740,True,True,779,False,18
485,True,True,365,False,18
494,True,True,358,False,18
2,True,True,2,True,18
891,True,True,557,False,18
2810,True,True,916,False,18
1327,True,True,686,False,18
790,True,True,505,False,18
1397,True,True,728,False,18
1966,True,True,841,False,18
484,True,True,358,False,18
606,True,True,450,False,18
1092,True,True,631,False,18
1230,True,True,690,False,18
285,True,True,238,False,18
1187,True,True,671,False,18
849,True,True,523,False,18
320,True,True,259,False,18
1102,True,True,631,False,18
1028,True,True,616,False,18
1152,True,True,636,False,18
989,True,True,611,False,18
2873,True,True,912,False,18
314,True,True,256,False,18
1935,True,True,825,False,18
306,True,True,261,False,18
930,True,True,577,False,18
4633,True,True,986,False,18
366,True,True,271,False,18
1018,True,True,588,False,18
825,True,True,525,False,18
1109,True,True,628,False,18
798,True,True,514,False,18
1509,True,True,759,False,18
3642,True,True,957,False,18
906,True,True,572,False,18
198,True,True,168,False,18
911,True,True,573,False,18
1033,True,True,606,False,18
1454,True,True,741,False,18
95,True,True,85,False,18
2,True,True,2,True,18
444,True,True,351,False,18
140,True,True,117,False,18
692,True,True,478,False,18
2349,True,True,880,False,18
2780,True,True,915,False,18
514,True,True,385,False,18
702,True,True,473,False,18
926,True,True,576,False,18
1837,True,True,827,False,18
1186,True,True,679,False,18
207,True,True,189,False,18
374,True,True,285,False,18
1227,True,True,662,False,18
221,True,True,186,False,18
1459,True,True,719,False,18
1026,True,True,609,False,18
266,True,True,231,False,18
882,True,True,569,False,18
635,True,True,442,False,18
529,True,True,391,False,18
25,True,True,22,False,18
223,True,True,193,False,18
418,True,True,322,False,18
1509,True,True,749,False,18
298,True,True,242,False,18
1267,True,True,681,False,18
1692,True,True,815,False,18
1513,True,True,744,False,18
331,True,True,266,False,18
219,True,True,184,False,18
479,True,True,358,False,18
2459,True,True,880,False,18
215,True,True,183,False,18
230,True,True,194,False,18
2640,True,True,908,False,18
1193,True,True,667,False,18
1189,True,True,668,False,18
916,True,True,588,False,18
1145,True,True,655,False,18
976,True,True,584,False,18
1449,True,True,719,False,18
749,True,True,501,False,18
2479,True,True,890,False,18
1661,True,True,772,False,18
1565,True,True,753,False,18
403,True,True,310,False,18
124,True,True,108,False,18
500,True,True,371,False,18
963,True,True,582,False,18
5768,True,True,992,False,18
1208,True,True,685,False,18
3753,True,True,962,False,18
20,True,True,18,False,18
1427,True,True,719,False,18
2777,True,True,907,False,18
1709,True,True,785,False,18
2275,True,True,864,False,18
1445,True,True,751,False,18
43,True,True,40,False,18
671,True,True,464,False,18
4726,True,True,987,False,18
858,True,True,546,False,18
9075,True,True,999,False,18
1179,True,True,665,False,18
516,True,True,394,False,18
261,True,True,218,False,18
2721,True,True,906,False,18
636,True,True,445,False,18
443,True,True,362,False,18
1631,True,True,777,False,18
1624,True,True,781,False,18
2,True,True,2,True,18
212,True,True,183,False,18
1003,True,True,608,False,18
1340,True,True,712,False,18
157,True,True,137,False,18
1624,True,True,759,False,18
149,True,True,136,False,18
7,True,True,5,False,18
1312,True,True,692,False,18
606,True,True,429,False,18
2880,True,True,927,False,18
661,True,True,448,False,18
355,True,True,268,False,18
6,True,True,6,False,18
97,True,True,89,False,18
2504,True,True,883,False,18
3287,True,True,943,False,18
560,True,True,409,False,18
5553,True,True,993,False,18
329,True,True,272,False,18
2,True,True,2,True,18
9244,True,True,1000,False,18
1595,True,True,748,False,18
2,True,True,2,True,18
705,True,True,473,False,18
252,True,True,215,False,18
143,True,True,121,False,18
476,True,True,377,False,18
1516,True,True,749,False,18
2,True,True,2,True,18
138,True,True,122,False,18
1123,True,True,661,False,18
382,True,True,294,False,18
1544,True,True,749,False,18
642,True,True,443,False,18
2,True,True,2,True,18
288,True,True,236,False,18
581,True,True,429,False,18
933,True,True,597,False,18
1198,True,True,670,False,18
181,True,True,158,False,18
687,True,True,486,False,18
301,True,True,240,False,18
2722,True,True,904,False,18
84,True,True,76,False,18
1985,True,True,848,False,18
33,True,True,31,False,18
3478,True,True,954,False,18
626,True,True,421,False,18
253,True,True,216,False,18
192,True,True,157,False,18
78,True,True,70,False,18
2011,True,True,812,False,18
2,True,True,2,True,18
345,True,True,281,False,18
2500,True,True,884,False,18
434,True,True,337,False,18
557,True,True,418,False,18
1234,True,True,676,False,18
4018,True,True,972,False,18
1256,True,True,676,False,18
2190,True,True,864,False,18
24,True,True,20,False,18
1480,True,True,756,False,18
406,True,True,309,False,18
185,True,True,157,False,18
769,True,True,516,False,18
2848,True,True,919,False,18
837,True,True,520,False,18
291,True,True,244,False,18
237,True,True,200,False,18
1182,True,True,663,False,18
1278,True,True,685,False,18
443,True,True,324,False,18
810,True,True,520,False,18
2072,True,True,855,False,18
58,True,True,54,False,18
72,True,True,66,False,18
251,True,True,210,False,18
1239,True,True,686,False,18
1242,True,True,662,False,18
45,True,True,42,False,18
623,True,True,441,False,18
1124,True,True,651,False,18
512,True,True,394,False,18
784,True,True,515,False,18
3,True,True,3,False,18
414,True,True,318,False,18
930,True,True,571,False,18
2,True,True,2,True,18
469,True,True,350,False,18
1717,True,True,777,False,18
1935,True,True,828,False,18
102,True,True,92,False,18
151,True,True,132,False,18
1059,True,True,638,False,18
2,True,True,2,True,18
3219,True,True,950,False,18
286,True,True,238,False,18
414,True,True,325,False,18
3619,True,True,967,False,18
94,True,True,90,False,18
855,True,True,562,False,18
996,True,True,614,False,18
1027,True,True,617,False,18
457,True,True,356,False,18
1756,True,True,770,False,18
87,True,True,83,False,18
271,True,True,232,False,18
1176,True,True,668,False,18
138,True,True,109,False,18
3639,True,True,959,False,18
1381,True,True,712,False,18
316,True,True,250,False,18
758,True,True,499,False,18
109,True,True,100,False,18
851,True,True,546,False,18
1206,True,True,660,False,18
164,True,True,146,False,18
105,True,True,98,False,18
2169,True,True,850,False,18
322,True,True,258,False,18
177,True,True,154,False,18
840,True,True,548,False,18
224,True,True,197,False,18
1419,True,True,727,False,18
6,True,True,6,False,18
236,True,True,188,False,18
1271,True,True,698,False,18
821,True,True,545,False,18
309,True,True,260,False,18
2022,True,True,842,False,18
905,True,True,571,False,18
4129,True,True,977,False,18
481,True,True,345,False,18
894,True,True,563,False,18
40,True,True,36,False,18
1924,True,True,820,False,18
1417,True,True,724,False,18
82,True,True,75,False,18
1097,True,True,629,False,18
564,True,True,399,False,18
37,True,True,37,False,18
630,True,True,445,False,18
2,True,True,2,True,18
674,True,True,465,False,18
518,True,True,387,False,18
2397,True,True,880,False,18
809,True,True,529,False,18
540,True,True,398,False,18
75,True,True,67,False,18
581,True,True,419,False,18
396,True,True,305,False,18
2178,True,True,862,False,18
520,True,True,386,False,18
25,True,True,23,False,18
1920,True,True,811,False,18
58,True,True,54,False,18
4068,True,True,969,False,18
2066,True,True,838,False,18
988,True,True,600,False,18
3651,True,True,958,False,18
453,True,True,358,False,18
1762,True,True,789,False,18
103,True,True,89,False,18
2461,True,True,895,False,18
4772,True,True,980,False,18
2,True,True,2,True,18
889,True,True,569,False,18
226,True,True,184,False,18
774,True,True,520,False,18
433,True,True,340,False,18
499,True,True,390,False,18
2,True,True,2,True,18
4522,True,True,976,False,18
840,True,True,546,False,18
60,True,True,53,False,18
228,True,True,199,False,18
2,True,True,2,True,18
1037,True,True,629,False,18
1315,True,True,716,False,18
3621,True,True,951,False,18
1914,True,True,822,False,18
1089,True,True,635,False,18
2446,True,True,857,False,18
1461,True,True,729,False,18
2,True,True,2,True,18
437,True,True,332,False,18
263,True,True,218,False,18
895,True,True,576,False,18
342,True,True,269,False,18
1960,True,True,833,False,18
6347,True,True,993,False,18
868,True,True,556,False,18
65,True,True,59,False,18
315,True,True,256,False,18
547,True,True,410,False,18
695,True,True,491,False,18
3704,True,True,947,False,18
903,True,True,568,False,18
453,True,True,339,False,18
328,True,True,271,False,18
2,True,True,2,True,18
14,True,True,14,False,18
369,True,True,293,False,18
181,True,True,155,False,18
773,True,True,512,False,18
1809,True,True,807,False,18
2,True,True,2,True,18
269,True,True,222,False,18
268,True,True,222,False,18
908,True,True,547,False,18
956,True,True,568,False,18
466,True,True,353,False,18
1684,True,True,791,False,18
1022,True,True,620,False,18
1960,True,True,836,False,18
1616,True,True,763,False,18
3407,True,True,940,False,18
